[I 2025-03-20 22:38:21,847] Trial 21 finished with value: 0.8960384786128996 and parameters: {'n_units_l0': 99, 'dropout_l0': 0.30748172670516327, 'n_units_l1': 37, 'dropout_l1': 0.23604484228443118, 'learning_rate': 6.362050247649443e-05}. Best is trial 21 with value: 0.8960384786128996.
[I 2025-03-20 22:38:31,278] Trial 22 finished with value: 0.8851153910160064 and parameters: {'n_units_l0': 95, 'dropout_l0': 0.2909736683151915, 'n_units_l1': 40, 'dropout_l1': 0.23340587162776089, 'learning_rate': 6.359266641918204e-05}. Best is trial 21 with value: 0.8960384786128996.
[I 2025-03-20 22:38:41,530] Trial 23 finished with value: 0.8755769371986388 and parameters: {'n_units_l0': 93, 'dropout_l0': 0.303969113302486, 'n_units_l1': 48, 'dropout_l1': 0.23631741746419485, 'learning_rate': 6.377275603374265e-05}. Best is trial 21 with value: 0.8960384786128996.
[I 2025-03-20 22:38:52,620] Trial 24 finished with value: 0.8418846130371094 and parameters: {'n_units_l0': 97, 'dropout_l0': 0.28943233461165796, 'n_units_l1': 39, 'dropout_l1': 0.27762022072596726, 'learning_rate': 1.0121039898059908e-05}. Best is trial 21 with value: 0.8960384786128996.
[I 2025-03-20 22:39:06,180] Trial 25 finished with value: 0.8849230706691742 and parameters: {'n_units_l0': 91, 'dropout_l0': 0.35131987985149915, 'n_units_l1': 36, 'dropout_l1': 0.23336784520567158, 'learning_rate': 3.551626579483782e-05}. Best is trial 21 with value: 0.8960384786128996.
[I 2025-03-20 22:39:15,260] Trial 26 finished with value: 0.8749615192413329 and parameters: {'n_units_l0': 90, 'dropout_l0': 0.3023623405773473, 'n_units_l1': 43, 'dropout_l1': 0.2649079046676052, 'learning_rate': 6.007336763595154e-05}. Best is trial 21 with value: 0.8960384786128996.
[I 2025-03-20 22:39:25,653] Trial 27 finished with value: 0.8814230740070343 and parameters: {'n_units_l0': 85, 'dropout_l0': 0.343055048851018, 'n_units_l1': 67, 'dropout_l1': 0.330407758017517, 'learning_rate': 4.560564913383784e-05}. Best is trial 21 with value: 0.8960384786128996.
[I 2025-03-20 22:39:35,128] Trial 28 finished with value: 0.868230766057968 and parameters: {'n_units_l0': 102, 'dropout_l0': 0.21351390457825664, 'n_units_l1': 52, 'dropout_l1': 0.22354620925225652, 'learning_rate': 8.457844054863723e-05}. Best is trial 21 with value: 0.8960384786128996.
[I 2025-03-20 22:39:49,255] Trial 29 finished with value: 0.8992692351341247 and parameters: {'n_units_l0': 98, 'dropout_l0': 0.2332595981154275, 'n_units_l1': 56, 'dropout_l1': 0.24767144222241425, 'learning_rate': 2.9046358976344868e-05}. Best is trial 29 with value: 0.8992692351341247.
[I 2025-03-20 22:40:02,061] Trial 30 finished with value: 0.8933461606502533 and parameters: {'n_units_l0': 102, 'dropout_l0': 0.20696366681980974, 'n_units_l1': 55, 'dropout_l1': 0.2516854365039093, 'learning_rate': 2.9292693279136322e-05}. Best is trial 29 with value: 0.8992692351341247.
[I 2025-03-20 22:40:13,438] Trial 31 finished with value: 0.8846538305282592 and parameters: {'n_units_l0': 103, 'dropout_l0': 0.22885308630950596, 'n_units_l1': 55, 'dropout_l1': 0.24983857577582613, 'learning_rate': 2.9399782201448362e-05}. Best is trial 29 with value: 0.8992692351341247.
[I 2025-03-20 22:40:29,675] Trial 32 finished with value: 0.8971923172473906 and parameters: {'n_units_l0': 99, 'dropout_l0': 0.21789478865446393, 'n_units_l1': 62, 'dropout_l1': 0.26040105883819475, 'learning_rate': 2.7385106852957217e-05}. Best is trial 29 with value: 0.8992692351341247.
